date,value,logId
11/15/2021 2:24:30 PM,1,34563997695
11/15/2021 2:25:30 PM,1,34563997695
11/15/2021 2:26:30 PM,1,34563997695
11/15/2021 2:27:30 PM,1,34563997695
11/15/2021 2:28:30 PM,1,34563997695
11/15/2021 2:29:30 PM,1,34563997695
11/15/2021 2:30:30 PM,1,34563997695
11/15/2021 2:31:30 PM,1,34563997695
11/15/2021 2:32:30 PM,1,34563997695
11/15/2021 2:33:30 PM,1,34563997695
11/15/2021 2:34:30 PM,1,34563997695
11/15/2021 2:35:30 PM,1,34563997695
11/15/2021 2:36:30 PM,1,34563997695
11/15/2021 2:37:30 PM,1,34563997695
11/15/2021 2:38:30 PM,1,34563997695
11/15/2021 2:39:30 PM,1,34563997695
11/15/2021 2:40:30 PM,1,34563997695
11/15/2021 2:41:30 PM,1,34563997695
11/15/2021 2:42:30 PM,1,34563997695
11/15/2021 2:43:30 PM,1,34563997695
11/15/2021 2:44:30 PM,1,34563997695
11/15/2021 2:45:30 PM,1,34563997695
11/15/2021 2:46:30 PM,2,34563997695
11/15/2021 2:47:30 PM,2,34563997695
11/15/2021 2:48:30 PM,2,34563997695
11/15/2021 2:49:30 PM,2,34563997695
11/15/2021 2:50:30 PM,3,34563997695
11/15/2021 2:51:30 PM,3,34563997695
11/15/2021 2:52:30 PM,3,34563997695
11/15/2021 2:53:30 PM,3,34563997695
11/15/2021 2:54:30 PM,3,34563997695
11/15/2021 2:55:30 PM,2,34563997695
11/15/2021 2:56:30 PM,1,34563997695
11/15/2021 2:57:30 PM,1,34563997695
11/15/2021 2:58:30 PM,1,34563997695
11/15/2021 2:59:30 PM,1,34563997695
11/15/2021 3:00:30 PM,1,34563997695
11/15/2021 3:01:30 PM,1,34563997695
11/15/2021 3:02:30 PM,1,34563997695
11/15/2021 3:03:30 PM,1,34563997695
11/15/2021 3:04:30 PM,1,34563997695
11/15/2021 3:05:30 PM,1,34563997695
11/15/2021 3:06:30 PM,1,34563997695
11/15/2021 3:07:30 PM,1,34563997695
11/15/2021 3:08:30 PM,1,34563997695
11/15/2021 3:09:30 PM,1,34563997695
11/15/2021 3:10:30 PM,1,34563997695
11/15/2021 3:11:30 PM,1,34563997695
11/15/2021 3:12:30 PM,1,34563997695
11/15/2021 3:13:30 PM,1,34563997695
11/15/2021 3:14:30 PM,1,34563997695
11/15/2021 3:15:30 PM,1,34563997695
11/15/2021 3:16:30 PM,1,34563997695
11/15/2021 3:17:30 PM,1,34563997695
11/15/2021 3:18:30 PM,1,34563997695
11/15/2021 3:19:30 PM,1,34563997695
11/15/2021 3:20:30 PM,1,34563997695
11/15/2021 3:21:30 PM,1,34563997695
11/15/2021 3:22:30 PM,1,34563997695
11/15/2021 3:23:30 PM,1,34563997695
11/15/2021 3:24:30 PM,1,34563997695
11/15/2021 3:25:30 PM,1,34563997695
11/15/2021 3:26:30 PM,1,34563997695
11/15/2021 3:27:30 PM,1,34563997695
11/15/2021 3:28:30 PM,1,34563997695
11/15/2021 3:29:30 PM,1,34563997695
11/15/2021 3:30:30 PM,1,34563997695
11/15/2021 3:31:30 PM,1,34563997695
11/15/2021 3:32:30 PM,1,34563997695
11/15/2021 3:33:30 PM,1,34563997695
11/15/2021 3:34:30 PM,1,34563997695
11/15/2021 3:35:30 PM,1,34563997695
11/15/2021 3:36:30 PM,1,34563997695
11/15/2021 3:37:30 PM,1,34563997695
11/15/2021 3:38:30 PM,1,34563997695
11/15/2021 3:39:30 PM,1,34563997695
11/15/2021 3:40:30 PM,1,34563997695
11/15/2021 3:41:30 PM,1,34563997695
11/15/2021 3:42:30 PM,1,34563997695
11/15/2021 3:43:30 PM,1,34563997695
11/15/2021 3:44:30 PM,1,34563997695
11/15/2021 3:45:30 PM,1,34563997695
11/15/2021 3:46:30 PM,1,34563997695
11/15/2021 3:47:30 PM,1,34563997695
11/15/2021 3:48:30 PM,1,34563997695
11/15/2021 3:49:30 PM,1,34563997695
11/15/2021 3:50:30 PM,1,34563997695
11/15/2021 3:51:30 PM,1,34563997695
11/15/2021 3:52:30 PM,1,34563997695
11/15/2021 3:53:30 PM,1,34563997695
11/15/2021 3:54:30 PM,1,34563997695
11/15/2021 3:55:30 PM,1,34563997695
11/15/2021 3:56:30 PM,1,34563997695
11/15/2021 3:57:30 PM,1,34563997695
11/15/2021 3:58:30 PM,1,34563997695
11/15/2021 3:59:30 PM,1,34563997695
11/15/2021 4:00:30 PM,1,34563997695
11/15/2021 4:01:30 PM,1,34563997695
11/15/2021 4:02:30 PM,1,34563997695
11/15/2021 4:03:30 PM,1,34563997695
11/15/2021 4:04:30 PM,1,34563997695
11/15/2021 4:05:30 PM,1,34563997695
11/15/2021 4:06:30 PM,1,34563997695
11/15/2021 4:07:30 PM,1,34563997695
11/15/2021 4:08:30 PM,1,34563997695
11/15/2021 4:09:30 PM,1,34563997695
11/15/2021 4:10:30 PM,1,34563997695
11/15/2021 4:11:30 PM,1,34563997695
11/15/2021 4:12:30 PM,1,34563997695
11/15/2021 4:13:30 PM,1,34563997695
11/15/2021 4:14:30 PM,1,34563997695
11/15/2021 4:15:30 PM,1,34563997695
11/15/2021 4:16:30 PM,1,34563997695
11/15/2021 4:17:30 PM,2,34563997695
11/15/2021 4:18:30 PM,1,34563997695
11/15/2021 4:19:30 PM,2,34563997695
